date,open,high,low,close,volume
2023-01-01,275.72775627983356,278.40239349954555,274.0978018192132,276.8906790786775,4522481
2023-01-02,279.58325987289373,284.4597850431502,277.65767964129157,280.66064486676345,3735603
2023-01-03,282.8278085632371,283.40420130587614,279.498380478529,281.73030358939997,4781140
2023-01-04,275.9049519781761,276.2144608615312,274.8562940359281,276.0365095707896,2807380
2023-01-05,275.2022290872479,275.14351258645337,270.1217711327396,273.8494006183485,6328554
2023-01-06,279.7106171999338,280.3501845700533,279.55726982700423,280.09183072857576,6774066
2023-01-07,270.24156193325496,270.983229837609,270.0170964629594,270.91898318854993,6689716
2023-01-08,268.8951992871077,275.67170151840054,269.01158905160383,269.2976934514736,6298978
2023-01-09,273.65285828242446,274.0963734509768,269.84922636634946,274.0829325093805,2238305
2023-01-10,271.17862495749785,271.15165108681657,269.92741309780826,270.8066537888184,6295546
2023-01-11,266.9334291149539,268.5010837281594,265.90460781456693,268.2404641356871,5011447
2023-01-12,268.58771474616975,269.1330182622428,266.664125770633,267.8824642331056,4922626
2023-01-13,273.29129437205364,275.6864855574647,273.19183791322115,273.5199170198554,5935344
2023-01-14,270.92116462818734,271.8721036466081,269.91278120765435,271.10486747238747,6981013
2023-01-15,269.3757344893232,270.79733479243424,268.77182723235273,269.4266156649253,6459991
2023-01-16,267.648766517003,268.3944666932158,267.2625537823525,267.7847678430873,2147888
2023-01-17,276.11620012175973,278.8159056114816,271.43505616344856,276.1231835557895,3105483
2023-01-18,283.9510034192112,285.34519140521775,282.737242869805,284.38923497211044,7421730
2023-01-19,288.0501094765705,290.9819887671973,286.8235784983049,288.1845587060926,4435542
2023-01-20,289.36817128236623,292.7180207620997,288.8380560777638,289.6443432949736,2817101
2023-01-21,292.4849439832889,295.72640961478385,291.38260545027975,292.43159651186136,6445240
2023-01-22,298.43398750345636,299.51805427700737,297.08218382085624,298.06656357827137,5018142
2023-01-23,293.76640075685805,297.6407587920594,293.11329242423494,294.52911155571036,6937335
2023-01-24,298.99897020477874,300.5753323910325,296.267097934935,298.9737453449867,7937702
2023-01-25,294.5124863509773,297.2108432475317,292.61742633837514,294.2340764208954,3922647
2023-01-26,290.41371800668156,295.13898655462384,290.45584905659985,291.82337574162153,6150567
2023-01-27,295.3127416028356,297.2989105347434,294.1520761638254,295.25223338174663,5940833
2023-01-28,289.0961570627645,291.3980232967937,286.56398594770684,289.8518203348925,6819558
2023-01-29,289.04616924605597,292.21833823432155,288.3025980834105,289.3223605725794,7277775
2023-01-30,286.9990153370266,288.77528317594084,285.8759058449046,286.06492706622976,4625933
2023-01-31,284.6032858155207,288.5611705553796,282.9071206720344,285.0986858456241,2751074
2023-02-01,274.4739461228653,275.5328604464169,270.60128573580624,274.52001902698254,3153398
2023-02-02,266.5507684268008,268.58404764767835,264.42104712308526,267.8236238919353,4237626
2023-02-03,264.67093718066184,266.62604124660515,264.93912181545323,265.1780879451552,6801786
2023-02-04,269.0593040135523,272.23847176181675,268.67986634139015,268.68389593720264,7789740
2023-02-05,267.5321356834946,270.7149815922017,266.6725166384866,268.0275530562556,4459894
2023-02-06,267.2497352241182,270.8882629707449,265.64732321525355,268.0383106183456,4092874
2023-02-07,270.07322343282556,271.24176835527624,267.49889179128576,270.6397924663122,6947940
2023-02-08,268.5297671198406,269.61355619195535,266.304628419606,267.315145089738,2135132
2023-02-09,267.2782851210862,269.8221982157539,265.7665752379943,268.38725637372954,5206465
2023-02-10,265.2457433366935,267.37195811013174,264.640070404025,265.34297093544154,4701371
2023-02-11,257.6694308815391,260.62947833800797,255.70128792168774,258.8123802476656,6561099
2023-02-12,257.4342601270677,261.2950907249745,251.5949517258972,257.33477902727134,6333880
2023-02-13,258.5852145972201,260.94824061985213,256.20867683611726,259.50376518716246,4513495
2023-02-14,261.13330302475714,264.6970564327761,260.52558382420693,260.7836317999417,2963322
2023-02-15,260.1246050366135,261.60601446902416,258.8862175002116,260.7389125308118,7506071
2023-02-16,270.2971086922344,270.1285492653555,269.63178873585343,269.78205323605636,5369824
2023-02-17,270.92810294686865,273.12235071652236,271.13522368704247,271.3428612020236,6515175
2023-02-18,273.678736002527,276.7258639821238,274.7746106390531,275.04248330446677,5690516
2023-02-19,282.9211861577454,285.38282947382316,279.504375475639,283.502665123989,3163989
2023-02-20,277.44613442352187,280.0801971682229,276.0298165756255,278.61102260243945,5950546
2023-02-21,274.67077780950206,276.0273320287362,273.1840446112839,274.68440316786473,4143809
2023-02-22,280.68183457808857,281.5996949453538,278.8239634554376,281.2756353788294,4001383
2023-02-23,278.6484981552559,281.1898166517578,278.1019680571086,278.2589582396182,2560242
2023-02-24,278.370982546286,279.9397091792202,275.9924004742051,278.37116085016476,3335350
2023-02-25,281.10290475123327,284.1090322543519,281.63765060398384,282.4131752145888,5269310
2023-02-26,285.26173725243467,286.56339815657657,285.53616184766145,285.78004537367707,2823235
